entity_id,cutoff_time,churned
cust_00156,2024-02-01,0
cust_00156,2024-03-01,0
cust_00156,2024-04-01,0
cust_00156,2024-05-01,0
cust_00156,2024-06-01,0
cust_00157,2024-01-01,0
cust_00157,2024-02-01,0
cust_00157,2024-03-01,0
cust_00157,2024-04-01,0
cust_00157,2024-05-01,0
cust_00157,2024-06-01,0
cust_00158,2024-01-01,0
cust_00158,2024-02-01,0
cust_00158,2024-03-01,0
cust_00158,2024-04-01,0
cust_00158,2024-05-01,0
cust_00158,2024-06-01,0
cust_00159,2024-01-01,0
cust_00159,2024-02-01,0
cust_00159,2024-03-01,0
cust_00159,2024-04-01,0
cust_00159,2024-05-01,0
cust_00159,2024-06-01,0
cust_00160,2024-01-01,0
cust_00160,2024-02-01,0
cust_00160,2024-03-01,0
cust_00160,2024-04-01,0
cust_00160,2024-05-01,0
cust_00160,2024-06-01,0
cust_00161,2024-01-01,1
cust_00161,2024-02-01,1
cust_00161,2024-03-01,1
cust_00161,2024-04-01,1
cust_00161,2024-05-01,1
cust_00161,2024-06-01,1
cust_00162,2024-01-01,0
cust_00162,2024-02-01,0
cust_00162,2024-03-01,0
cust_00162,2024-04-01,0
cust_00162,2024-05-01,0
cust_00162,2024-06-01,0
cust_00163,2024-01-01,0
cust_00163,2024-02-01,0
cust_00163,2024-03-01,0
cust_00163,2024-04-01,0
cust_00163,2024-05-01,0
cust_00163,2024-06-01,0
cust_00164,2024-01-01,0
cust_00164,2024-02-01,0
cust_00164,2024-03-01,0
cust_00164,2024-04-01,0
cust_00164,2024-05-01,0
cust_00164,2024-06-01,0
cust_00165,2024-01-01,0
cust_00165,2024-02-01,0
cust_00165,2024-03-01,0
cust_00165,2024-04-01,0
cust_00165,2024-05-01,0
cust_00165,2024-06-01,0
cust_00166,2024-01-01,0
cust_00166,2024-02-01,0
cust_00166,2024-03-01,0
cust_00166,2024-04-01,0
cust_00166,2024-05-01,0
cust_00166,2024-06-01,0
cust_00167,2024-01-01,0
cust_00167,2024-02-01,0
cust_00167,2024-03-01,0
cust_00167,2024-04-01,0
cust_00167,2024-05-01,0
cust_00167,2024-06-01,0
cust_00168,2024-01-01,0
cust_00168,2024-02-01,0
cust_00168,2024-03-01,0
cust_00168,2024-04-01,0
cust_00168,2024-05-01,0
cust_00168,2024-06-01,0
cust_00169,2024-01-01,0
cust_00169,2024-02-01,0
cust_00169,2024-03-01,0
cust_00169,2024-04-01,0
cust_00169,2024-05-01,0
cust_00169,2024-06-01,0
cust_00170,2024-01-01,0
cust_00170,2024-02-01,0
cust_00170,2024-03-01,0
cust_00170,2024-04-01,0
cust_00170,2024-05-01,0
cust_00170,2024-06-01,0
cust_00171,2024-01-01,0
cust_00171,2024-02-01,0
cust_00171,2024-03-01,0
cust_00171,2024-04-01,0
cust_00171,2024-05-01,0
cust_00171,2024-06-01,0
cust_00172,2024-01-01,0
cust_00172,2024-02-01,0
cust_00172,2024-03-01,0
cust_00172,2024-04-01,0
cust_00172,2024-05-01,0
cust_00172,2024-06-01,0
cust_00173,2024-01-01,0
cust_00173,2024-02-01,0
cust_00173,2024-03-01,0
cust_00173,2024-04-01,0
cust_00173,2024-05-01,0
cust_00173,2024-06-01,0
cust_00174,2024-01-01,0
cust_00174,2024-02-01,0
cust_00174,2024-03-01,0
cust_00174,2024-04-01,0
cust_00174,2024-05-01,0
cust_00174,2024-06-01,0
cust_00175,2024-01-01,0
cust_00175,2024-02-01,0
cust_00175,2024-03-01,0
cust_00175,2024-04-01,0
cust_00175,2024-05-01,0
cust_00175,2024-06-01,0
cust_00176,2024-01-01,0
cust_00176,2024-02-01,0
cust_00176,2024-03-01,0
cust_00176,2024-04-01,0
cust_00176,2024-05-01,0
cust_00176,2024-06-01,0
cust_00177,2024-01-01,0
cust_00177,2024-02-01,0
cust_00177,2024-03-01,0
cust_00177,2024-04-01,0
cust_00177,2024-05-01,0
cust_00177,2024-06-01,0
cust_00178,2024-01-01,0
cust_00178,2024-02-01,0
cust_00178,2024-03-01,0
cust_00178,2024-04-01,0
cust_00178,2024-05-01,0
cust_00178,2024-06-01,0
cust_00179,2024-01-01,1
cust_00179,2024-02-01,1
cust_00179,2024-03-01,1
cust_00179,2024-04-01,1
cust_00179,2024-05-01,1
cust_00179,2024-06-01,1
cust_00180,2024-01-01,0
cust_00180,2024-02-01,0
cust_00180,2024-03-01,0
cust_00180,2024-04-01,0
cust_00180,2024-05-01,0
cust_00180,2024-06-01,0
cust_00181,2024-01-01,1
cust_00181,2024-02-01,1
cust_00181,2024-03-01,1
cust_00181,2024-04-01,1
cust_00181,2024-05-01,1
cust_00181,2024-06-01,1
cust_00182,2024-01-01,0
cust_00182,2024-02-01,0
cust_00182,2024-03-01,0
cust_00182,2024-04-01,0
cust_00182,2024-05-01,0
cust_00182,2024-06-01,0
cust_00183,2024-01-01,0
cust_00183,2024-02-01,0
cust_00183,2024-03-01,0
cust_00183,2024-04-01,0
cust_00183,2024-05-01,0
cust_00183,2024-06-01,0
cust_00184,2024-01-01,0
cust_00184,2024-02-01,0
cust_00184,2024-03-01,0
cust_00184,2024-04-01,0
cust_00184,2024-05-01,0
cust_00184,2024-06-01,0
cust_00185,2024-01-01,0
cust_00185,2024-02-01,0
cust_00185,2024-03-01,0
cust_00185,2024-04-01,0
cust_00185,2024-05-01,0
cust_00185,2024-06-01,0
cust_00186,2024-01-01,0
cust_00186,2024-02-01,0
cust_00186,2024-03-01,0
cust_00186,2024-04-01,0
cust_00186,2024-05-01,0
cust_00186,2024-06-01,0
cust_00187,2024-01-01,0
cust_00187,2024-02-01,0
cust_00187,2024-03-01,0
cust_00187,2024-04-01,0
cust_00187,2024-05-01,0
cust_00187,2024-06-01,0
cust_00188,2024-01-01,0
cust_00188,2024-02-01,0
cust_00188,2024-03-01,0
cust_00188,2024-04-01,0
cust_00188,2024-05-01,0
cust_00188,2024-06-01,0
cust_00189,2024-01-01,0
cust_00189,2024-02-01,0
cust_00189,2024-03-01,0
cust_00189,2024-04-01,0
cust_00189,2024-05-01,0
cust_00189,2024-06-01,0
cust_00190,2024-01-01,0
cust_00190,2024-02-01,0
cust_00190,2024-03-01,0
cust_00190,2024-04-01,0
cust_00190,2024-05-01,0
cust_00190,2024-06-01,0
cust_00191,2024-01-01,0
cust_00191,2024-02-01,0
cust_00191,2024-03-01,0
cust_00191,2024-04-01,0
cust_00191,2024-05-01,0
cust_00191,2024-06-01,0
cust_00192,2024-01-01,0
cust_00192,2024-02-01,0
cust_00192,2024-03-01,0
cust_00192,2024-04-01,0
cust_00192,2024-05-01,0
cust_00192,2024-06-01,0
cust_00193,2024-01-01,0
cust_00193,2024-02-01,0
cust_00193,2024-03-01,0
cust_00193,2024-04-01,0
cust_00193,2024-05-01,0
cust_00193,2024-06-01,0
cust_00194,2024-01-01,0
cust_00194,2024-02-01,0
cust_00194,2024-03-01,0
cust_00194,2024-04-01,0
cust_00194,2024-05-01,0
cust_00194,2024-06-01,0
cust_00195,2024-01-01,1
cust_00195,2024-02-01,1
cust_00195,2024-03-01,1
cust_00195,2024-04-01,1
cust_00195,2024-05-01,1
cust_00195,2024-06-01,1
cust_00196,2024-01-01,0
cust_00196,2024-02-01,0
cust_00196,2024-03-01,0
cust_00196,2024-04-01,0
cust_00196,2024-05-01,0
cust_00196,2024-06-01,0
cust_00197,2024-01-01,0
cust_00197,2024-02-01,0
cust_00197,2024-03-01,0
cust_00197,2024-04-01,0
cust_00197,2024-05-01,0
cust_00197,2024-06-01,0
cust_00198,2024-01-01,0
cust_00198,2024-02-01,0
cust_00198,2024-03-01,0
cust_00198,2024-04-01,0
cust_00198,2024-05-01,0
cust_00198,2024-06-01,0
cust_00199,2024-01-01,0
cust_00199,2024-02-01,0
cust_00199,2024-03-01,0
cust_00199,2024-04-01,0
cust_00199,2024-05-01,0
cust_00199,2024-06-01,0
cust_00200,2024-01-01,1
cust_00200,2024-02-01,1
cust_00200,2024-03-01,1
cust_00200,2024-04-01,1
cust_00200,2024-05-01,1
cust_00200,2024-06-01,1
cust_00201,2024-01-01,0
cust_00201,2024-02-01,0
cust_00201,2024-03-01,0
cust_00201,2024-04-01,0
cust_00201,2024-05-01,0
cust_00201,2024-06-01,0
cust_00202,2024-01-01,0
cust_00202,2024-02-01,0
cust_00202,2024-03-01,0
cust_00202,2024-04-01,0
cust_00202,2024-05-01,0
cust_00202,2024-06-01,0
cust_00203,2024-01-01,0
cust_00203,2024-02-01,0
cust_00203,2024-03-01,0
cust_00203,2024-04-01,0
cust_00203,2024-05-01,0
cust_00203,2024-06-01,0
cust_00204,2024-01-01,0
cust_00204,2024-02-01,0
cust_00204,2024-03-01,0
cust_00204,2024-04-01,0
cust_00204,2024-05-01,0
cust_00204,2024-06-01,0
cust_00205,2024-01-01,0
cust_00205,2024-02-01,0
cust_00205,2024-03-01,0
cust_00205,2024-04-01,0
cust_00205,2024-05-01,0
cust_00205,2024-06-01,0
cust_00206,2024-01-01,0
cust_00206,2024-02-01,0
cust_00206,2024-03-01,0
cust_00206,2024-04-01,0
cust_00206,2024-05-01,0
cust_00206,2024-06-01,0
cust_00207,2024-01-01,0
cust_00207,2024-02-01,0
cust_00207,2024-03-01,0
cust_00207,2024-04-01,0
cust_00207,2024-05-01,0
cust_00207,2024-06-01,0
cust_00208,2024-01-01,1
cust_00208,2024-02-01,1
cust_00208,2024-03-01,1
cust_00208,2024-04-01,1
cust_00208,2024-05-01,1
cust_00208,2024-06-01,1
cust_00209,2024-01-01,0
cust_00209,2024-02-01,0
cust_00209,2024-03-01,0
cust_00209,2024-04-01,0
cust_00209,2024-05-01,0
cust_00209,2024-06-01,0
cust_00210,2024-01-01,0
cust_00210,2024-02-01,0
cust_00210,2024-03-01,0
cust_00210,2024-04-01,0
cust_00210,2024-05-01,0
cust_00210,2024-06-01,0
cust_00211,2024-01-01,0
cust_00211,2024-02-01,0
cust_00211,2024-03-01,0
cust_00211,2024-04-01,0
cust_00211,2024-05-01,0
cust_00211,2024-06-01,0
cust_00212,2024-01-01,0
cust_00212,2024-02-01,0
cust_00212,2024-03-01,0
cust_00212,2024-04-01,0
cust_00212,2024-05-01,0
cust_00212,2024-06-01,0
cust_00213,2024-01-01,0
cust_00213,2024-02-01,0
cust_00213,2024-03-01,0
cust_00213,2024-04-01,0
cust_00213,2024-05-01,0
cust_00213,2024-06-01,0
cust_00214,2024-01-01,0
cust_00214,2024-02-01,0
cust_00214,2024-03-01,0
cust_00214,2024-04-01,0
cust_00214,2024-05-01,0
cust_00214,2024-06-01,0
cust_00215,2024-01-01,0
cust_00215,2024-02-01,0
cust_00215,2024-03-01,0
cust_00215,2024-04-01,0
cust_00215,2024-05-01,0
cust_00215,2024-06-01,0
cust_00216,2024-01-01,0
cust_00216,2024-02-01,0
cust_00216,2024-03-01,0
cust_00216,2024-04-01,0
cust_00216,2024-05-01,0
cust_00216,2024-06-01,0
cust_00217,2024-01-01,0
cust_00217,2024-02-01,0
cust_00217,2024-03-01,0
cust_00217,2024-04-01,0
cust_00217,2024-05-01,0
cust_00217,2024-06-01,0
cust_00218,2024-01-01,0
cust_00218,2024-02-01,0
cust_00218,2024-03-01,0
cust_00218,2024-04-01,0
cust_00218,2024-05-01,0
cust_00218,2024-06-01,0
cust_00219,2024-01-01,0
cust_00219,2024-02-01,0
cust_00219,2024-03-01,0
cust_00219,2024-04-01,0
cust_00219,2024-05-01,0
cust_00219,2024-06-01,0
cust_00220,2024-01-01,0
cust_00220,2024-02-01,0
cust_00220,2024-03-01,0
cust_00220,2024-04-01,0
cust_00220,2024-05-01,0
cust_00220,2024-06-01,0
cust_00221,2024-01-01,0
cust_00221,2024-02-01,0
cust_00221,2024-03-01,0
cust_00221,2024-04-01,0
cust_00221,2024-05-01,0
cust_00221,2024-06-01,0
cust_00222,2024-01-01,0
cust_00222,2024-02-01,0
cust_00222,2024-03-01,0
cust_00222,2024-04-01,0
cust_00222,2024-05-01,0
cust_00222,2024-06-01,0
cust_00223,2024-01-01,0
cust_00223,2024-02-01,0
cust_00223,2024-03-01,0
cust_00223,2024-04-01,0
cust_00223,2024-05-01,0
cust_00223,2024-06-01,0
cust_00224,2024-01-01,0
cust_00224,2024-02-01,0
cust_00224,2024-03-01,0
cust_00224,2024-04-01,0
cust_00224,2024-05-01,0
cust_00224,2024-06-01,0
cust_00225,2024-01-01,0
cust_00225,2024-02-01,0
cust_00225,2024-03-01,0
cust_00225,2024-04-01,0
cust_00225,2024-05-01,0
cust_00225,2024-06-01,0
cust_00226,2024-01-01,0
cust_00226,2024-02-01,0
cust_00226,2024-03-01,0
cust_00226,2024-04-01,0
cust_00226,2024-05-01,0
cust_00226,2024-06-01,0
cust_00227,2024-01-01,0
cust_00227,2024-02-01,0
cust_00227,2024-03-01,0
cust_00227,2024-04-01,0
cust_00227,2024-05-01,0
cust_00227,2024-06-01,0
cust_00228,2024-01-01,0
cust_00228,2024-02-01,0
cust_00228,2024-03-01,0
cust_00228,2024-04-01,0
cust_00228,2024-05-01,0
cust_00228,2024-06-01,0
cust_00229,2024-01-01,0
cust_00229,2024-02-01,0
cust_00229,2024-03-01,0
cust_00229,2024-04-01,0
cust_00229,2024-05-01,0
cust_00229,2024-06-01,0
cust_00230,2024-01-01,0
cust_00230,2024-02-01,0
cust_00230,2024-03-01,0
cust_00230,2024-04-01,0
cust_00230,2024-05-01,0
cust_00230,2024-06-01,0
cust_00231,2024-01-01,0
cust_00231,2024-02-01,0
cust_00231,2024-03-01,0
cust_00231,2024-04-01,0
cust_00231,2024-05-01,0
cust_00231,2024-06-01,0
cust_00232,2024-01-01,0
cust_00232,2024-02-01,0
cust_00232,2024-03-01,0
cust_00232,2024-04-01,0
cust_00232,2024-05-01,0
cust_00232,2024-06-01,0
cust_00233,2024-01-01,0
cust_00233,2024-02-01,0
cust_00233,2024-03-01,0
cust_00233,2024-04-01,0
cust_00233,2024-05-01,0
cust_00233,2024-06-01,0
cust_00234,2024-01-01,0
cust_00234,2024-02-01,0
cust_00234,2024-03-01,0
cust_00234,2024-04-01,0
cust_00234,2024-05-01,0
cust_00234,2024-06-01,0
cust_00235,2024-01-01,0
cust_00235,2024-02-01,0
cust_00235,2024-03-01,0
cust_00235,2024-04-01,0
cust_00235,2024-05-01,0
cust_00235,2024-06-01,0
cust_00236,2024-01-01,0
cust_00236,2024-02-01,0
cust_00236,2024-03-01,0
cust_00236,2024-04-01,0
cust_00236,2024-05-01,0
cust_00236,2024-06-01,0
cust_00237,2024-01-01,0
cust_00237,2024-02-01,0
cust_00237,2024-03-01,0
cust_00237,2024-04-01,0
cust_00237,2024-05-01,0
cust_00237,2024-06-01,0
cust_00238,2024-01-01,0
cust_00238,2024-02-01,0
cust_00238,2024-03-01,0
cust_00238,2024-04-01,0
cust_00238,2024-05-01,0
cust_00238,2024-06-01,0
cust_00239,2024-01-01,0
cust_00239,2024-02-01,0
cust_00239,2024-03-01,0
cust_00239,2024-04-01,0
cust_00239,2024-05-01,0
cust_00239,2024-06-01,0
cust_00240,2024-01-01,0
cust_00240,2024-02-01,0
cust_00240,2024-03-01,0
cust_00240,2024-04-01,0
cust_00240,2024-05-01,0
cust_00240,2024-06-01,0
cust_00241,2024-01-01,0
cust_00241,2024-02-01,0
cust_00241,2024-03-01,0
cust_00241,2024-04-01,0
cust_00241,2024-05-01,0
cust_00241,2024-06-01,0
cust_00242,2024-01-01,0
cust_00242,2024-02-01,0
cust_00242,2024-03-01,0
cust_00242,2024-04-01,0
cust_00242,2024-05-01,0
cust_00242,2024-06-01,0
cust_00243,2024-01-01,0
cust_00243,2024-02-01,0
cust_00243,2024-03-01,0
cust_00243,2024-04-01,0
cust_00243,2024-05-01,0
cust_00243,2024-06-01,0
cust_00244,2024-01-01,0
cust_00244,2024-02-01,0
cust_00244,2024-03-01,0
cust_00244,2024-04-01,0
cust_00244,2024-05-01,0
cust_00244,2024-06-01,0
cust_00245,2024-01-01,0
cust_00245,2024-02-01,0
cust_00245,2024-03-01,0
cust_00245,2024-04-01,0
cust_00245,2024-05-01,0
cust_00245,2024-06-01,0
cust_00246,2024-01-01,0
cust_00246,2024-02-01,0
cust_00246,2024-03-01,0
cust_00246,2024-04-01,0
cust_00246,2024-05-01,0
cust_00246,2024-06-01,0
cust_00247,2024-01-01,0
cust_00247,2024-02-01,0
cust_00247,2024-03-01,0
cust_00247,2024-04-01,0
cust_00247,2024-05-01,0
cust_00247,2024-06-01,0
cust_00248,2024-01-01,0
cust_00248,2024-02-01,0
cust_00248,2024-03-01,0
cust_00248,2024-04-01,0
cust_00248,2024-05-01,0
cust_00248,2024-06-01,0
cust_00249,2024-01-01,0
cust_00249,2024-02-01,0
cust_00249,2024-03-01,0
cust_00249,2024-04-01,0
cust_00249,2024-05-01,0
cust_00249,2024-06-01,0
cust_00250,2024-01-01,0
cust_00250,2024-02-01,0
cust_00250,2024-03-01,0
cust_00250,2024-04-01,0
cust_00250,2024-05-01,0
cust_00250,2024-06-01,0
cust_00251,2024-01-01,0
cust_00251,2024-02-01,0
cust_00251,2024-03-01,0
cust_00251,2024-04-01,0
cust_00251,2024-05-01,0
cust_00251,2024-06-01,0
cust_00252,2024-01-01,0
cust_00252,2024-02-01,0
cust_00252,2024-03-01,0
cust_00252,2024-04-01,0
cust_00252,2024-05-01,0
cust_00252,2024-06-01,0
cust_00253,2024-01-01,0
cust_00253,2024-02-01,0
cust_00253,2024-03-01,0
cust_00253,2024-04-01,0
cust_00253,2024-05-01,0
cust_00253,2024-06-01,0
cust_00254,2024-01-01,0
cust_00254,2024-02-01,0
cust_00254,2024-03-01,0
cust_00254,2024-04-01,0
cust_00254,2024-05-01,0
cust_00254,2024-06-01,0
cust_00255,2024-01-01,0
cust_00255,2024-02-01,0
cust_00255,2024-03-01,0
cust_00255,2024-04-01,0
cust_00255,2024-05-01,0
cust_00255,2024-06-01,0
cust_00256,2024-01-01,0
cust_00256,2024-02-01,0
cust_00256,2024-03-01,0
cust_00256,2024-04-01,0
cust_00256,2024-05-01,0
cust_00256,2024-06-01,0
cust_00257,2024-01-01,0
cust_00257,2024-02-01,0
cust_00257,2024-03-01,0
cust_00257,2024-04-01,0
cust_00257,2024-05-01,0
cust_00257,2024-06-01,0
cust_00258,2024-01-01,0
cust_00258,2024-02-01,0
cust_00258,2024-03-01,0
cust_00258,2024-04-01,0
cust_00258,2024-05-01,0
cust_00258,2024-06-01,0
cust_00259,2024-01-01,0
cust_00259,2024-02-01,0
cust_00259,2024-03-01,0
cust_00259,2024-04-01,0
cust_00259,2024-05-01,0
cust_00259,2024-06-01,0
cust_00260,2024-01-01,0
cust_00260,2024-02-01,0
cust_00260,2024-03-01,0
cust_00260,2024-04-01,0
cust_00260,2024-05-01,0
cust_00260,2024-06-01,0
cust_00261,2024-01-01,0
cust_00261,2024-02-01,0
cust_00261,2024-03-01,0
cust_00261,2024-04-01,0
cust_00261,2024-05-01,0
cust_00261,2024-06-01,0
cust_00262,2024-01-01,0
cust_00262,2024-02-01,0
cust_00262,2024-03-01,0
cust_00262,2024-04-01,0
cust_00262,2024-05-01,0
cust_00262,2024-06-01,0
cust_00263,2024-01-01,0
cust_00263,2024-02-01,0
cust_00263,2024-03-01,0
cust_00263,2024-04-01,0
cust_00263,2024-05-01,0
cust_00263,2024-06-01,0
cust_00264,2024-01-01,0
cust_00264,2024-02-01,0
cust_00264,2024-03-01,0
cust_00264,2024-04-01,0
cust_00264,2024-05-01,0
cust_00264,2024-06-01,0
cust_00265,2024-01-01,1
cust_00265,2024-02-01,1
cust_00265,2024-03-01,1
cust_00265,2024-04-01,1
cust_00265,2024-05-01,1
cust_00265,2024-06-01,1
cust_00266,2024-01-01,0
cust_00266,2024-02-01,0
cust_00266,2024-03-01,0
cust_00266,2024-04-01,0
cust_00266,2024-05-01,0
cust_00266,2024-06-01,0
cust_00267,2024-01-01,0
cust_00267,2024-02-01,0
cust_00267,2024-03-01,0
cust_00267,2024-04-01,0
cust_00267,2024-05-01,0
cust_00267,2024-06-01,0
cust_00268,2024-01-01,0
cust_00268,2024-02-01,0
cust_00268,2024-03-01,0
cust_00268,2024-04-01,0
cust_00268,2024-05-01,0
cust_00268,2024-06-01,0
cust_00269,2024-01-01,0
cust_00269,2024-02-01,0
cust_00269,2024-03-01,0
cust_00269,2024-04-01,0
cust_00269,2024-05-01,0
cust_00269,2024-06-01,0
cust_00270,2024-01-01,0
cust_00270,2024-02-01,0
cust_00270,2024-03-01,0
cust_00270,2024-04-01,0
cust_00270,2024-05-01,0
cust_00270,2024-06-01,0
cust_00271,2024-01-01,0
cust_00271,2024-02-01,0
cust_00271,2024-03-01,0
cust_00271,2024-04-01,0
cust_00271,2024-05-01,0
cust_00271,2024-06-01,0
cust_00272,2024-01-01,0
cust_00272,2024-02-01,0
cust_00272,2024-03-01,0
cust_00272,2024-04-01,0
cust_00272,2024-05-01,0
cust_00272,2024-06-01,0
cust_00273,2024-01-01,0
cust_00273,2024-02-01,0
cust_00273,2024-03-01,0
cust_00273,2024-04-01,0
cust_00273,2024-05-01,0
cust_00273,2024-06-01,0
cust_00274,2024-01-01,1
cust_00274,2024-02-01,1
cust_00274,2024-03-01,1
cust_00274,2024-04-01,1
cust_00274,2024-05-01,1
cust_00274,2024-06-01,1
cust_00275,2024-01-01,0
cust_00275,2024-02-01,0
cust_00275,2024-03-01,0
cust_00275,2024-04-01,0
cust_00275,2024-05-01,0
cust_00275,2024-06-01,0
cust_00276,2024-01-01,0
cust_00276,2024-02-01,0
cust_00276,2024-03-01,0
cust_00276,2024-04-01,0
cust_00276,2024-05-01,0
cust_00276,2024-06-01,0
cust_00277,2024-01-01,0
cust_00277,2024-02-01,0
cust_00277,2024-03-01,0
cust_00277,2024-04-01,0
cust_00277,2024-05-01,0
cust_00277,2024-06-01,0
cust_00278,2024-01-01,0
cust_00278,2024-02-01,0
cust_00278,2024-03-01,0
cust_00278,2024-04-01,0
cust_00278,2024-05-01,0
cust_00278,2024-06-01,0
cust_00279,2024-01-01,0
cust_00279,2024-02-01,0
cust_00279,2024-03-01,0
cust_00279,2024-04-01,0
cust_00279,2024-05-01,0
cust_00279,2024-06-01,0
cust_00280,2024-01-01,0
cust_00280,2024-02-01,0
cust_00280,2024-03-01,0
cust_00280,2024-04-01,0
cust_00280,2024-05-01,0
cust_00280,2024-06-01,0
cust_00281,2024-01-01,0
cust_00281,2024-02-01,0
cust_00281,2024-03-01,0
cust_00281,2024-04-01,0
cust_00281,2024-05-01,0
cust_00281,2024-06-01,0
cust_00282,2024-01-01,0
cust_00282,2024-02-01,0
cust_00282,2024-03-01,0
cust_00282,2024-04-01,0
cust_00282,2024-05-01,0
cust_00282,2024-06-01,0
cust_00283,2024-01-01,0
cust_00283,2024-02-01,0
cust_00283,2024-03-01,0
cust_00283,2024-04-01,0
cust_00283,2024-05-01,0
cust_00283,2024-06-01,0
cust_00284,2024-01-01,0
cust_00284,2024-02-01,0
cust_00284,2024-03-01,0
cust_00284,2024-04-01,0
cust_00284,2024-05-01,0
cust_00284,2024-06-01,0
cust_00285,2024-01-01,0
cust_00285,2024-02-01,0
cust_00285,2024-03-01,0
cust_00285,2024-04-01,0
cust_00285,2024-05-01,0
cust_00285,2024-06-01,0
cust_00286,2024-01-01,1
cust_00286,2024-02-01,1
cust_00286,2024-03-01,1
cust_00286,2024-04-01,1
cust_00286,2024-05-01,1
cust_00286,2024-06-01,1
cust_00287,2024-01-01,0
cust_00287,2024-02-01,0
cust_00287,2024-03-01,0
cust_00287,2024-04-01,0
cust_00287,2024-05-01,0
cust_00287,2024-06-01,0
cust_00288,2024-01-01,0
cust_00288,2024-02-01,0
cust_00288,2024-03-01,0
cust_00288,2024-04-01,0
cust_00288,2024-05-01,0
cust_00288,2024-06-01,0
cust_00289,2024-01-01,0
cust_00289,2024-02-01,0
cust_00289,2024-03-01,0
cust_00289,2024-04-01,0
cust_00289,2024-05-01,0
cust_00289,2024-06-01,0
cust_00290,2024-01-01,0
cust_00290,2024-02-01,0
cust_00290,2024-03-01,0
cust_00290,2024-04-01,0
cust_00290,2024-05-01,0
cust_00290,2024-06-01,0
cust_00291,2024-01-01,0
cust_00291,2024-02-01,0
cust_00291,2024-03-01,0
cust_00291,2024-04-01,0
cust_00291,2024-05-01,0
cust_00291,2024-06-01,0
cust_00292,2024-01-01,0
cust_00292,2024-02-01,0
cust_00292,2024-03-01,0
cust_00292,2024-04-01,0
cust_00292,2024-05-01,0
cust_00292,2024-06-01,0
cust_00293,2024-01-01,1
cust_00293,2024-02-01,1
cust_00293,2024-03-01,1
cust_00293,2024-04-01,1
cust_00293,2024-05-01,1
cust_00293,2024-06-01,1
cust_00294,2024-01-01,0
cust_00294,2024-02-01,0
cust_00294,2024-03-01,0
cust_00294,2024-04-01,0
cust_00294,2024-05-01,0
cust_00294,2024-06-01,0
cust_00295,2024-01-01,0
cust_00295,2024-02-01,0
cust_00295,2024-03-01,0
cust_00295,2024-04-01,0
cust_00295,2024-05-01,0
cust_00295,2024-06-01,0
cust_00296,2024-01-01,0
cust_00296,2024-02-01,0
cust_00296,2024-03-01,0
cust_00296,2024-04-01,0
cust_00296,2024-05-01,0
cust_00296,2024-06-01,0
cust_00297,2024-01-01,0
cust_00297,2024-02-01,0
cust_00297,2024-03-01,0
cust_00297,2024-04-01,0
cust_00297,2024-05-01,0
cust_00297,2024-06-01,0
cust_00298,2024-01-01,0
cust_00298,2024-02-01,0
cust_00298,2024-03-01,0
cust_00298,2024-04-01,0
cust_00298,2024-05-01,0
cust_00298,2024-06-01,0
cust_00299,2024-01-01,0
cust_00299,2024-02-01,0
cust_00299,2024-03-01,0
cust_00299,2024-04-01,0
cust_00299,2024-05-01,0
cust_00299,2024-06-01,0
cust_00300,2024-01-01,0
cust_00300,2024-02-01,0
cust_00300,2024-03-01,0
cust_00300,2024-04-01,0
cust_00300,2024-05-01,0
cust_00300,2024-06-01,0
cust_00301,2024-01-01,0
cust_00301,2024-02-01,0
cust_00301,2024-03-01,0
cust_00301,2024-04-01,0
cust_00301,2024-05-01,0
cust_00301,2024-06-01,0
cust_00302,2024-01-01,0
cust_00302,2024-02-01,0
cust_00302,2024-03-01,0
cust_00302,2024-04-01,0
cust_00302,2024-05-01,0
cust_00302,2024-06-01,0
cust_00303,2024-01-01,0
cust_00303,2024-02-01,0
cust_00303,2024-03-01,0
cust_00303,2024-04-01,0
cust_00303,2024-05-01,0
cust_00303,2024-06-01,0
cust_00304,2024-01-01,0
cust_00304,2024-02-01,0
cust_00304,2024-03-01,0
cust_00304,2024-04-01,0
cust_00304,2024-05-01,0
cust_00304,2024-06-01,0
cust_00305,2024-01-01,0
cust_00305,2024-02-01,0
cust_00305,2024-03-01,0
cust_00305,2024-04-01,0
cust_00305,2024-05-01,0
cust_00305,2024-06-01,0
cust_00306,2024-01-01,0
cust_00306,2024-02-01,0
cust_00306,2024-03-01,0
cust_00306,2024-04-01,0
cust_00306,2024-05-01,0
cust_00306,2024-06-01,0
cust_00307,2024-01-01,0
cust_00307,2024-02-01,0
cust_00307,2024-03-01,0
cust_00307,2024-04-01,0
cust_00307,2024-05-01,0
cust_00307,2024-06-01,0
cust_00308,2024-01-01,0
cust_00308,2024-02-01,0
cust_00308,2024-03-01,0
cust_00308,2024-04-01,0
cust_00308,2024-05-01,0
cust_00308,2024-06-01,0
cust_00309,2024-01-01,0
cust_00309,2024-02-01,0
cust_00309,2024-03-01,0
cust_00309,2024-04-01,0
cust_00309,2024-05-01,0
cust_00309,2024-06-01,0
cust_00310,2024-01-01,0
cust_00310,2024-02-01,0
cust_00310,2024-03-01,0
cust_00310,2024-04-01,0
cust_00310,2024-05-01,0
cust_00310,2024-06-01,0
cust_00311,2024-01-01,0
cust_00311,2024-02-01,0
cust_00311,2024-03-01,0
